"","UserID","AGE","FOAvgStake","LAAvgStake","FOAvgTotalWinnings","LAAvgTotalWinnings","FOTotalActiveDays","LATotalActiveDays","Gender","Recency_bet_sportsFO","Recency_bet_sportsLA","Continent"
"1",1324354,42,42.9547881355932,42.7739534883721,43.3225423728814,35.1741860465116,218,145,"Male",1,5,"Europe"
"2",1324355,22,1.73532467532468,1.17619047619048,1.96233766233766,0.533333333333333,240,6,"Male",2,236,"Europe"
"3",1324356,28,7.0019387755102,5.85405172413793,2.91336734693878,5.38922413793103,222,221,"Male",19,20,"Europe"
"4",1324358,24,35.3853,22.148175,21.9822285714286,13.995475,94,0,"Male",148,151,"Europe"
"5",1324360,27,1.4999825,0.581133333333333,0.99891,0.4003,235,221,"Male",6,10,"Asia"
"6",1324362,22,3.14285714285714,0,0,0,218,0,"Male",14,0,"Europe"
"7",1324363,22,13.8433333333333,0,0,0,21,0,"Male",221,0,"Europe"
"8",1324364,37,7.72727272727273,5.67567567567568,0.272727272727273,1.08513513513514,219,237,"Male",20,3,"Europe"
"9",1324368,22,13.6502684563758,18.5557317073171,12.964966442953,18.5208536585366,163,143,"Male",34,41,"Europe"
"10",1324369,20,1.18811758241758,1.31575446428571,0.528027472527472,1.06524017857143,94,92,"Male",148,150,"Asia"
"11",1324372,31,2.02306515151515,1.02791472081218,1.9852803030303,0.884410659898477,198,191,"Male",13,20,"Europe"
"12",1324377,25,1.2600125,1.680025,0.8349625,0,3,0,"Male",239,240,"Europe"
"13",1324378,22,8.625,2.75,0,0,102,18,"Male",140,223,"Europe"
"14",1324379,23,6.53068181818182,4.48123605990783,4.85379545454545,4.3688133640553,202,180,"Male",1,1,"Europe"
"15",1324383,53,297.33565,0,757.828425,0,31,0,"Male",111,0,"Europe"
"16",1324385,30,214.617727272727,0,287.5,0,89,0,"Male",153,0,"Europe"
"17",1324386,27,21.3576450292398,27.6521683018868,23.1978374269006,26.5035524528302,232,161,"Male",2,2,"Europe"
"18",1324393,19,1.48992559055118,0,1.23395236220472,0,86,0,"Male",156,0,"Europe"
"19",1324396,22,7.75595238095238,0,7.16071428571429,0,16,0,"Male",219,0,"Europe"
"20",1324400,45,19.4442857142857,0,18.2061904761905,0,57,0,"Male",185,0,"Europe"
"21",1324402,28,11.1111111111111,0,0,0,11,0,"Female",231,0,"Europe"
"22",1324403,23,2.47209821428571,16.4,3.32120535714286,24.3,123,109,"Male",119,123,"Europe"
"23",1324404,55,15.8416737416616,38.690325203252,13.4954821103699,39.4032520325203,241,239,"Male",1,2,"Europe"
"24",1324405,25,0.777560975609756,0.764626865671642,0.713536585365854,0.823582089552239,218,198,"Male",5,20,"Europe"
"25",1324408,38,1.46703703703704,1.395,0.831746031746032,0.889,224,85,"Male",11,150,"Europe"
"26",1324411,45,60,0,36.3,0,2,0,"Female",225,0,"Europe"
"27",1324413,23,7.74709677419355,0,4.96282258064516,0,89,0,"Male",146,0,"Europe"
"28",1324416,37,2.5593853820598,7.59440609137056,1.63392026578073,6.43413197969543,134,166,"Male",108,75,"Europe"
"29",1324418,25,1.16253648648649,0.975108888888889,0.385531081081081,0.979597777777778,19,16,"Male",220,223,"Asia"
"30",1324419,38,67.8172708737864,79.5195228571429,75.5830744336569,50.1362857142857,233,45,"Male",9,10,"Europe"
"31",1324420,25,2.91666666666667,0,2.46261904761905,0,57,0,"Male",185,0,"Europe"
"32",1324421,35,5.94230769230769,1,3.71153846153846,0,45,0,"Male",195,240,"Europe"
"33",1324424,35,6.02391304347826,0,1.24130434782609,0,221,0,"Male",20,0,"Europe"
"34",1324427,42,10.7166666666667,0,8.22,0,31,0,"Female",204,0,"Europe"
"35",1324429,36,10,0,0,0,43,0,"Male",196,0,"Europe"
"36",1324432,26,1.23043333333333,0,0.887873333333333,0,106,0,"Male",136,0,"Asia"
"37",1324433,26,0.783571428571429,0,0,0,12,0,"Male",226,0,"Asia"
"38",1324434,48,1.96825396825397,2,1.62984126984127,0,191,46,"Male",49,126,"Europe"
"39",1324437,36,5.81878333333333,7.30830168539326,5.07231274509804,6.73589410112359,235,235,"Male",6,6,"Asia"
"40",1324438,26,7.30401360544218,9,7.23843537414966,13.44,206,46,"Male",35,195,"Europe"
"41",1324441,24,5,0,6.16666666666667,0,29,0,"Female",175,0,"Europe"
"42",1324442,34,3.922,2.31142857142857,2.24,2.26928571428571,98,12,"Male",144,230,"Europe"
"43",1324443,28,3.88897637795276,0,3.10811023622047,0,202,0,"Male",28,0,"Europe"
"44",1324444,40,2.58233846153846,1.03225806451613,2.0776,0.935682382133995,225,11,"Male",17,219,"Europe"
"45",1324446,35,0.5773875,0,0,0,14,0,"Male",226,0,"Asia"
"46",1324448,30,3.83816666666667,0,1.79113333333333,0,1,0,"Female",240,0,"Oceania"
"47",1324449,67,16.7566170854271,15.0561111111111,15.2855025125628,13.8314379084967,238,221,"Male",1,1,"Europe"
"48",1324454,31,1.10474576271186,1.11927272727273,0.85138014527845,0.618181818181818,41,33,"Male",201,203,"Europe"
"49",1324455,19,13.59,11.02,0,11.738,1,1,"Male",232,233,"Europe"
"50",1324456,37,8.5,9.78176470588235,6.58333333333333,7.32588235294118,221,232,"Male",17,8,"Europe"
"51",1324459,21,2,0,0,0,12,0,"Male",227,0,"Europe"
"52",1324460,43,2.5,0,2.28710144927536,0,233,0,"Male",6,0,"Europe"
"53",1324461,28,12.52,0,6.68666666666667,0,29,0,"Male",130,0,"Europe"
"54",1324465,30,0.718700084961767,1.18063725490196,0.527366185216653,1.32720588235294,239,231,"Male",1,8,"Europe"
"55",1324470,19,3.49307692307692,2.68,1.41153846153846,2.921,115,3,"Male",123,234,"Europe"
"56",1324471,27,3.21875,0,2.805,0,239,0,"Male",3,0,"Europe"
"57",1324473,43,4.07608695652174,0,2.77173913043478,0,15,0,"Male",227,0,"Europe"
"58",1324474,32,8.33333333333333,5.92222222222222,7.5,2.72777777777778,9,14,"Male",106,106,"Europe"
"59",1324475,33,0.61304347826087,0.642857142857143,0.442173913043478,0.691428571428571,112,33,"Male",2,81,"Europe"
"60",1324476,19,3.37262295081967,5.57913265306122,2.40868852459016,5.41994897959184,176,175,"Male",32,36,"Europe"
"61",1324477,54,6.2119387755102,0,5.82010204081633,0,131,0,"Male",108,0,"Europe"
"62",1324479,24,1.87781818181818,1,1.61115151515152,0,233,0,"Male",2,234,"Europe"
"63",1324482,24,0.797044198895028,0,0.812209944751381,0,231,0,"Male",8,0,"Europe"
"64",1324483,35,5,0,3.15625,0,113,0,"Male",129,0,"Europe"
"65",1324484,28,8.20295918367347,22.3232142857143,10.8055102040816,22.1151785714286,226,148,"Male",10,92,"Europe"
"66",1324489,37,20,0,0,0,4,0,"Male",238,0,"Europe"
"67",1324490,42,6.48148148148148,5,5.07037037037037,0,239,0,"Male",1,6,"Europe"
"68",1324491,33,3.95357142857143,0,7.88214285714286,0,65,0,"Female",175,0,"Europe"
"69",1324492,27,4.69428571428571,0,4.94392857142857,0,26,0,"Female",216,0,"Europe"
"70",1324493,23,2.1396,0,1.8396,0,93,0,"Male",146,0,"Europe"
"71",1324494,24,4.83384615384615,0,4.89492307692308,0,197,0,"Male",42,0,"Europe"
"72",1324495,24,6.37178021978022,4,6.27112087912088,6.33333333333333,140,9,"Male",102,153,"Europe"
"73",1324498,56,5.13934200459067,6.87417165668663,4.05553940321347,4.21832335329341,237,229,"Male",1,2,"Europe"
"74",1324502,29,6.359375,0,2.609375,0,71,0,"Male",129,0,"Europe"
"75",1324503,32,8.70575172413793,32.0922571001495,4.74146206896552,30.7972047832586,144,111,"Male",97,129,"Europe"
"76",1324504,22,3.08389830508475,0,2.91440677966102,0,40,0,"Male",199,0,"Europe"
"77",1324505,22,2.08888888888889,0,0.977777777777778,0,22,0,"Male",217,0,"Europe"
"78",1324507,30,6.84344827586207,0,2.87793103448276,0,239,0,"Male",1,0,"Europe"
"79",1324508,20,23.9828571428571,49.875,20.25,66.61,216,9,"Male",24,16,"Europe"
"80",1324509,20,4.25603333333333,0,0,0,1,0,"Male",241,0,"Europe"
"81",1324510,37,11.5408333333333,0,7.16583333333333,0,241,0,"Male",1,0,"Europe"
"82",1324512,36,7.19639534883721,10.3333333333333,6.60337209302326,11.2222222222222,226,20,"Male",1,5,"Europe"
"83",1324517,38,4,0,4.1,0,114,0,"Male",126,0,"Europe"
"84",1324519,35,7.84985294117647,0,1.82044117647059,0,238,0,"Male",4,0,"Europe"
"85",1324521,35,2.98791044776119,0,3.07268656716418,0,228,0,"Male",14,0,"Europe"
"86",1324523,28,10,0,2.5,0,23,0,"Male",219,0,"Europe"
"87",1324524,31,4.15568965517241,0,1.27637931034483,0,195,0,"Male",45,0,"Europe"
"88",1324525,38,2.0875,0,0.3375,0,85,0,"Male",129,0,"Europe"
"89",1324526,40,1.12631578947368,2.73333333333333,0.284210526315789,0,225,150,"Male",14,89,"Europe"
"90",1324527,25,2.65044301675978,0,2.11397039106145,0,229,0,"Male",13,0,"Asia"
"91",1324529,40,4.00152091254753,3.36630434782609,3.18992395437262,1.94130434782609,205,196,"Male",35,36,"Europe"
"92",1324533,30,1.1757619047619,1.5,0.774904761904762,1.83333333333333,241,200,"Male",1,33,"Europe"
"93",1324535,41,4.46491525423729,0,2.26830508474576,0,152,0,"Male",7,0,"Europe"
"94",1324537,39,6.92857142857143,0,5.28571428571429,0,8,0,"Male",234,0,"Europe"
"95",1324539,38,4.52763157894737,0,4.36315789473684,0,72,0,"Male",164,0,"Europe"
"96",1324543,25,1.5506641221374,1.38913043478261,1.17801526717557,1.48608695652174,234,234,"Male",6,6,"Europe"
"97",1324544,45,13.3333333333333,0,0,0,21,0,"Male",221,0,"Europe"
"98",1324545,46,0.556219630709427,0.69,0.449310009718173,0.7,91,0,"Male",148,180,"Europe"
"99",1324546,22,10.1755555555556,4.76855769230769,6.63777777777778,4.18144230769231,172,171,"Male",63,64,"Europe"
"100",1324549,28,1.98095238095238,3.21621621621622,0.520714285714286,3.25297297297297,8,9,"Male",107,106,"Europe"
"101",1324550,28,13.6946451612903,0,15.0078709677419,0,239,0,"Male",3,0,"Europe"
"102",1324551,47,1.375,0,1.20625,0,221,0,"Male",18,0,"Europe"
"103",1324553,20,6.21428571428571,0,0.976190476190476,0,231,0,"Male",10,0,"Europe"
"104",1324554,26,4.729375,5.47333333333333,2.84,3.88333333333333,217,7,"Female",21,232,"Europe"
"105",1324555,63,8.67491176470588,0,7.10042647058824,0,240,0,"Male",2,0,"Europe"
"106",1324556,26,16.664,0,10.664,0,5,0,"Male",237,0,"Europe"
"107",1324557,26,16.092,0,18.6886666666667,0,208,0,"Male",18,0,"Europe"
"108",1324559,36,4.47533333333333,5,3.722,0,232,0,"Female",6,217,"Europe"
"109",1324560,31,3.65990294864048,34.7163545816733,3.0708749244713,32.8596015936255,241,232,"Male",1,1,"Europe"
"110",1324563,29,5,0,0,0,24,0,"Male",216,0,"Europe"
"111",1324568,20,0.595744680851064,1.75,0.425957446808511,1.62241666666667,194,190,"Male",2,5,"Europe"
"112",1324571,33,1.21738544474394,13.7477358490566,0.754366576819407,10.2530188679245,219,207,"Male",20,33,"Europe"
"113",1324572,37,10.0491666666667,0,10.6741666666667,0,131,0,"Male",111,0,"Europe"
"114",1324573,22,1.9353456097561,1.50041382716049,1.74829073170732,1.46771851851852,228,225,"Male",7,10,"Europe"
"115",1324574,22,1.12227331189711,1.58357272727273,1.01465434083601,1.44328181818182,148,18,"Male",91,220,"Europe"
"116",1324576,20,2.3615,0,1.3615,0,8,0,"Male",230,0,"Europe"
"117",1324577,21,11.1111111111111,0,13.6,0,235,0,"Female",4,0,"Europe"
"118",1324578,29,1.33782608695652,1.53333333333333,0.318260869565217,0.154166666666667,172,6,"Male",60,226,"Europe"
"119",1324579,40,13.6699029126214,0,14.8640776699029,0,239,0,"Male",3,0,"Europe"
"120",1324581,25,5.4,0,4.5228,0,41,0,"Male",182,0,"Europe"
"121",1324583,37,6.7201,0,0,0,27,0,"Female",215,0,"Europe"
"122",1324584,19,16.2797777777778,0,11.4392111111111,0,32,0,"Male",210,0,"Europe"
"123",1324585,23,13.6202818181818,0,7.21140454545455,0,95,0,"Male",147,0,"Europe"
"124",1324586,29,11.286694214876,14.3,9.11867768595041,11.84125,39,15,"Male",203,220,"Europe"
"125",1324591,19,0.7506,0.513075,0,0.3996625,0,90,"Male",219,151,"Asia"
"126",1324592,26,7.00448275862069,8.72133333333333,7.61172413793104,7.63433333333333,124,132,"Male",115,107,"Europe"
"127",1324594,31,1.37098039215686,0,1.07700980392157,0,230,0,"Male",10,0,"Europe"
"128",1324596,25,2.86833333333333,2.75,2.06375,3.5725,164,61,"Male",69,168,"Europe"
"129",1324599,23,1.66,1.25857142857143,2.60055555555556,1.40714285714286,21,18,"Male",217,217,"Europe"
"130",1324602,27,20.1602,0,0,0,0,0,"Male",224,0,"Europe"
"131",1324604,20,1.44117647058824,0,2.34039215686274,0,239,0,"Male",1,0,"Europe"
"132",1324605,34,7.23879310344828,6,1.73879310344828,0,191,36,"Male",51,206,"Europe"
"133",1324607,27,656.466340759931,335.922026388889,727.028193091537,300.574068055556,131,111,"Female",110,125,"Asia"
"134",1324608,32,15,0,0,0,0,0,"Male",242,0,"Europe"
"135",1324609,34,1.86563186813187,5.97066666666667,1.82370879120879,6.49866666666667,238,199,"Male",1,39,"Europe"
"136",1324615,18,2.24972602739726,1.88,2.53068493150685,0.38,67,2,"Male",171,236,"Europe"
"137",1324616,24,12.6167021276596,1.5,11.6996808510638,0,217,1,"Male",23,229,"Europe"
"138",1324617,22,2.97333157894737,0,2.97092719298245,0,98,0,"Male",144,0,"Europe"
"139",1324619,33,4.10784753363229,1.99217391304348,3.69421524663677,1.65478260869565,214,200,"Male",14,21,"Europe"
"140",1324622,23,1.21817941952507,0.71702005730659,0.992321899736148,0.675759312320917,173,164,"Male",63,72,"Europe"
"141",1324624,33,0.657518248175182,0.767857142857143,0.767445255474453,0.605,84,17,"Male",154,203,"Europe"
"142",1324625,33,6.869,0,7.011,0,21,0,"Male",217,0,"Europe"
"143",1324629,26,28.84,8.36702127659574,39.9233333333333,8.29255319148936,21,232,"Male",2,3,"Europe"
"144",1324631,22,0.579318181818182,9.28194029850746,0.537414772727273,9.2410447761194,77,41,"Male",161,186,"Europe"
"145",1324632,31,3.8,0,1.05,0,0,0,"Male",242,0,"Europe"
"146",1324634,27,11.94,0,4.90470588235294,0,88,0,"Male",151,0,"Europe"
"147",1324635,55,16.1666666666667,10,11.1666666666667,0,44,0,"Male",195,229,"Europe"
"148",1324636,28,5,0,0,0,5,0,"Male",237,0,"Europe"
"149",1324637,21,2.65,0,2.49,0,33,0,"Male",2,0,"Europe"
"150",1324640,25,50.53785,0,50.53785,0,0,0,"Male",242,0,"Europe"
"151",1324641,40,0.712637362637363,0,0.514835164835165,0,38,0,"Male",202,0,"Europe"
"152",1324642,35,2.05035971223022,2.42857142857143,1.88410071942446,1.48428571428571,104,74,"Male",131,159,"Europe"
"153",1324643,47,2.31916666666667,2.25152542372881,2.505,2.12576271186441,221,25,"Male",13,209,"Europe"
"154",1324644,31,2.03963302752294,5.981375,1.73667293025312,5.7030625,241,144,"Male",1,7,"Europe"
"155",1324649,19,2.1590243902439,1.21753333333333,2.21349593495935,1.0462,237,236,"Male",2,2,"Europe"
"156",1324652,35,4.14710526315789,0,4.67342105263158,0,228,0,"Female",11,0,"Europe"
"157",1324656,39,18.288,28.2955801104972,19.5098,26.9593370165746,94,89,"Male",35,34,"Europe"
"158",1324657,38,1.02071794871795,1.14407407407407,0.632974358974359,0.425925925925926,239,233,"Male",1,4,"Europe"
"159",1324662,19,16.2400956521739,0,24.3756217391304,0,160,0,"Male",82,0,"Asia"
"160",1324663,23,8.73125523012552,21.2375,7.25849372384937,15.8321666666667,232,197,"Male",9,45,"Europe"
"161",1324665,39,11.6666666666667,12.3427777777778,0,7.62055555555555,13,2,"Male",229,240,"Europe"
"162",1324669,33,0.968977272727273,0,0.826931818181818,0,34,0,"Male",208,0,"Europe"
"163",1324670,26,4.74915254237288,0,3.6771186440678,0,236,0,"Male",2,0,"Europe"
"164",1324673,45,2.03022727272727,0,2.21204545454545,0,231,0,"Female",2,0,"Europe"
"165",1324674,23,1.793115,0,0.4491,0,8,0,"Male",234,0,"Europe"
"166",1324675,21,24.0002571428571,0,18.5474,0,1,0,"Male",241,0,"Europe"
"167",1324676,26,136.711317857143,0,136.715714285714,0,166,0,"Male",76,0,"Europe"
"168",1324679,21,7.96744186046512,5.81555555555556,8.40348837209302,5.89222222222222,39,25,"Male",200,209,"Europe"
"169",1324681,26,1.40169491525424,3.44247349823322,1.1271186440678,2.93434628975265,143,67,"Male",99,175,"Europe"
"170",1324690,28,2.77777777777778,0,2.56333333333333,0,239,0,"Male",1,0,"Europe"
"171",1324692,40,12.6956862745098,9.408,15.2069607843137,6.948,158,51,"Male",1,56,"Europe"
"172",1324693,24,1.16398571428571,1.90471428571429,0.795742857142857,1.43735714285714,1,2,"Male",239,238,"Europe"
"173",1324699,25,2.2987,0.6005,1.27678888888889,0.55246,88,1,"Male",1,1,"Asia"
"174",1324701,21,24.2352941176471,28.1797368421053,32.3605882352941,22.5710526315789,226,226,"Male",13,13,"Europe"
"175",1324704,32,5.85233644859813,0,3.43140186915888,0,218,0,"Male",24,0,"Europe"
"176",1324706,24,0.983577981651376,2.18181818181818,0.834128440366973,1.10409090909091,223,202,"Male",19,40,"Europe"
"177",1324708,23,2.33037037037037,2.20386861313869,2.92348765432099,2.10047445255474,234,239,"Male",8,3,"Europe"
"178",1324709,25,18.80875,64.0125,19.5825,50.9225,11,17,"Male",230,221,"Europe"
"179",1324710,26,1.63533333333333,1.35074074074074,0.935333333333333,1.02666666666667,44,43,"Male",196,197,"Europe"
"180",1324713,27,13.0555555555556,0,3,0,16,0,"Female",226,0,"Europe"
"181",1324716,40,3.73909574468085,3.89094202898551,2.77412234042553,2.83659420289855,239,195,"Male",1,1,"Europe"
"182",1324717,40,0.757153465346535,3.92333333333333,0.366163366336634,5.25,31,11,"Male",4,13,"Europe"
"183",1324719,39,32.2909090909091,59.4545454545455,0,47.2181818181818,70,76,"Male",172,166,"Europe"
"184",1324721,20,1.33333333333333,1,0,0,1,0,"Female",238,239,"Europe"
"185",1324722,27,10.5555555555556,0,10.0925925925926,0,236,0,"Male",6,0,"Europe"
"186",1324724,39,17.6107,0,6.879,0,232,0,"Male",2,0,"Europe"
"187",1324725,23,0,33.9,0,29.1916666666667,0,1,"Male",0,140,"Europe"
"188",1324727,18,0,9.66666666666667,0,1.33333333333333,0,2,"Male",0,235,"Europe"
"189",1324731,27,16.15,0,15.5036,0,74,0,"Male",168,0,"Europe"
"190",1324732,36,0.90625,1,0,0.642857142857143,8,0,"Female",234,241,"Europe"
"191",1324735,27,3.89229508196721,0,1.92852459016393,0,30,0,"Male",210,0,"Europe"
"192",1324736,31,2.37068965517241,0,1.97129310344828,0,231,0,"Male",7,0,"Europe"
"193",1324738,20,1.33641404805915,1.55666666666667,0.930166358595194,3.32,100,66,"Male",142,154,"Europe"
"194",1324739,39,2.40088050314466,3.06,2.21534591194969,2.985,237,0,"Male",2,172,"Europe"
"195",1324740,33,2,1.22222222222222,0,0.777777777777778,2,2,"Male",238,238,"Europe"
"196",1324741,24,3.02891304347826,2.14666666666667,2.13391304347826,1.636,200,21,"Male",35,205,"Europe"
"197",1324742,23,7.4498,0,38.1462333333333,0,168,0,"Female",17,0,"Europe"
"198",1324745,54,5,10.952380952381,0,12.3857142857143,1,112,"Male",125,126,"Europe"
"199",1324746,21,3.095,0,0.595,0,12,0,"Male",230,0,"Europe"
"200",1324749,26,5.05107142857143,5.10433823529412,4.22142857142857,4.84242647058823,229,229,"Male",13,13,"Europe"
"201",1324754,22,1.15980501392758,3.38,0.829470752089137,2.859,236,36,"Male",3,203,"Europe"
"202",1324755,35,2.29411764705882,0,0.533823529411765,0,37,0,"Male",203,0,"Europe"
"203",1324756,33,10,0,0,0,25,0,"Male",217,0,"Europe"
"204",1324757,53,9.20970588235294,0,0.680294117647059,0,39,0,"Male",203,0,"Europe"
"205",1324758,38,3.29903409090909,2.16,2.97991477272727,0,238,0,"Female",1,16,"Europe"
"206",1324761,53,3.81606818181818,8.84615384615385,3.04845454545455,5.9,131,75,"Male",100,157,"Europe"
"207",1324762,19,28.3491294117647,0,25.3853794117647,0,71,0,"Male",171,0,"Europe"
"208",1324764,30,50.4005,0,0,0,1,0,"Male",241,0,"Europe"
"209",1324765,30,100,0,0,0,0,0,"Male",242,0,"Europe"
"210",1324766,33,3.99035714285714,0,2.74035714285714,0,78,0,"Male",160,0,"Europe"
"211",1324768,22,7.5,0,0,0,8,0,"Male",234,0,"Europe"
"212",1324771,33,0.5,1.59890243902439,0.1084,1.41341463414634,9,9,"Male",230,233,"Europe"
"213",1324772,31,6,0,5.66724137931035,0,156,0,"Male",86,0,"Europe"
"214",1324773,29,1.14042553191489,1.01666666666667,0.0574468085106383,1.09166666666667,3,1,"Male",180,182,"Europe"
"215",1324774,29,1.08729537366548,0,0.797046263345196,0,237,0,"Male",1,0,"Europe"
"216",1324775,23,2.0831825,0.59,1.2789425,1.9174,185,0,"Male",57,196,"Asia"
"217",1324777,19,2.14285714285714,0,0.842857142857143,0,6,0,"Male",236,0,"Europe"
"218",1324780,32,1.51547169811321,1.3245871559633,1.20169811320755,1.12128440366972,69,63,"Male",171,174,"Europe"
"219",1324782,20,1.06333333333333,0,1.44222222222222,0,63,0,"Male",166,0,"Europe"
"220",1324786,19,5.56047058823529,10.1806666666667,5.082,7.19555555555556,54,50,"Male",2,6,"Europe"
"221",1324792,28,1.8125,1.54545454545455,1.65708333333333,0.781818181818182,222,214,"Male",20,28,"Europe"
"222",1324796,22,2.74666666666667,0,1.08,0,18,0,"Male",204,0,"Europe"
"223",1324798,25,1.60430939226519,4.08311688311688,1.43508287292818,3.50688311688312,156,73,"Female",86,168,"Europe"
"224",1324801,24,4,0,3.26416666666667,0,74,0,"Male",168,0,"Europe"
"225",1324802,40,7.90076335877863,0,8.63437659033079,0,241,0,"Male",1,0,"Europe"
"226",1324803,22,5.42417602627258,5.34065,4.55503366174056,0,240,6,"Male",1,229,"Asia"
"227",1324805,28,6.64861256544503,11.4822619047619,6.43591623036649,11.2549404761905,238,189,"Male",2,51,"Europe"
"228",1324806,18,0.988888888888889,1.1,0,0,13,0,"Male",204,216,"Europe"
"229",1324808,21,3.13089755043228,2.10419097222222,2.69810576368876,2.05315069444444,180,172,"Male",52,57,"Europe"
"230",1324814,36,3.35245398773006,0,2.95368098159509,0,231,0,"Male",9,0,"Europe"
"231",1324815,66,48.25,0,55,0,5,0,"Male",237,0,"Europe"
"232",1324816,27,7.2331746031746,2.47833333333333,6.17539682539682,1.85833333333333,238,30,"Male",1,108,"Europe"
"233",1324820,32,5.76469302809573,17.8209427289048,4.86872008324662,18.581723518851,138,204,"Male",104,36,"Europe"
"234",1324821,19,1.21940652818991,2.203125,1.21706231454006,2.565,26,18,"Female",213,219,"Europe"
"235",1324828,32,10.6164948453608,8.99268292682927,12.6577319587629,5.62682926829268,21,12,"Male",221,223,"Europe"
"236",1324831,24,0.76825,1.21666666666667,0.02375,1.18,36,1,"Male",206,232,"Europe"
"237",1324833,23,9.47677419354839,7.74727272727273,12.3557419354839,7.91818181818182,241,141,"Male",1,7,"Europe"
"238",1324839,38,5.17272727272727,5,4.94747474747475,1.96,223,189,"Male",16,40,"Europe"
"239",1324840,43,10.0115758754864,21.6851989100817,10.4197859922179,22.6876948228883,134,142,"Male",107,100,"Europe"
"240",1324841,52,23.0357142857143,0,10.8464285714286,0,239,0,"Male",1,0,"Europe"
"241",1324842,33,4.0482967032967,0,3.16917582417582,0,241,0,"Male",1,0,"Europe"
"242",1324843,32,11.2571428571429,0,5.54285714285714,0,8,0,"Male",234,0,"Europe"
"243",1324844,27,17.8193666666667,3.40005185185185,7.62506666666667,1.97801851851852,43,9,"Male",199,233,"Asia"
"244",1324851,30,7.96655555555555,0,2.76165,0,43,0,"Male",199,0,"Europe"
"245",1324854,53,2.72465515463918,1.087,2.51699355670103,0,133,0,"Male",1,128,"Europe"
"246",1324857,27,300,0,300,0,0,0,"Female",242,0,"Europe"
"247",1324858,37,20,27.2642148760331,0,24.2338567493113,147,167,"Male",34,19,"Europe"
"248",1324859,23,8.21324137931034,5.4707619047619,6.72827586206897,4.84133333333333,226,154,"Male",1,6,"Europe"
"249",1324861,28,22.9293025,21.9823195945946,33.3310375,21.9220166666667,37,153,"Male",205,88,"Asia"
"250",1324862,22,1.39237851662404,1.22894736842105,1.44145780051151,1.17052631578947,239,185,"Male",1,55,"Europe"
"251",1324864,46,4.79,0,3.36142857142857,0,229,0,"Male",13,0,"Europe"
"252",1324865,22,1.24756345177665,0.944444444444444,1.01152284263959,0.555555555555555,218,94,"Male",20,133,"Europe"
"253",1324866,39,4.33415828877005,0,4.38915614973262,0,239,0,"Male",1,0,"Europe"
"254",1324867,22,7.24714285714286,0,3.67571428571429,0,9,0,"Male",230,0,"Europe"
"255",1324868,26,9.55025,0,8.162125,0,96,0,"Male",146,0,"Asia"
"256",1324869,40,7.5,0,0,0,4,0,"Male",238,0,"Europe"
"257",1324870,26,5.38461538461539,3.5,3.81846153846154,4.58125,72,63,"Male",162,171,"Europe"
"258",1324871,26,1.04285714285714,1.42857142857143,0,1.04285714285714,12,0,"Male",221,233,"Europe"
"259",1324873,35,5.34297520661157,3.12057603686636,5.07859504132231,2.59520737327189,166,174,"Male",74,66,"Europe"
"260",1324875,41,0.545073375262054,0.67741935483871,0.465880503144654,0.685161290322581,95,90,"Male",146,146,"Europe"
"261",1324879,33,7.23272727272727,3.86666666666667,6.06909090909091,6.01333333333333,231,59,"Male",10,126,"Europe"
"262",1324883,38,3.94798534798535,4.48,2.15545787545788,11.692,198,163,"Male",44,54,"Europe"
"263",1324887,25,7,0,0,0,8,0,"Male",230,0,"Europe"
"264",1324888,54,1.73058823529412,0,1.51803921568627,0,241,0,"Male",1,0,"Europe"
"265",1324890,34,5.93581349693252,3.177,6.29483312883436,2.2756743902439,28,24,"Female",214,216,"Europe"
"266",1324893,36,17.5875,0,19.6808333333333,0,240,0,"Male",1,0,"Europe"
"267",1324895,23,8.2904347826087,0,6.98608695652174,0,178,0,"Male",63,0,"Europe"
"268",1324896,29,4.30510416666667,1.615,2.59552083333333,1.225,201,1,"Male",41,230,"Europe"
"269",1324898,47,9.26351424694708,7,8.2580868385346,6.9375,236,168,"Male",1,52,"Europe"
"270",1324899,57,18.3571428571429,0,25.51,0,14,0,"Male",227,0,"Europe"
"271",1324901,21,10,0,0,0,2,0,"Male",238,0,"Europe"
"272",1324908,23,0.577083333333333,0,0.509201388888889,0,186,0,"Male",51,0,"Europe"
"273",1324910,37,15.6240196078431,21.4509202453988,15.5570588235294,21.6946625766871,211,199,"Male",31,6,"Europe"
"274",1324911,26,2.16056578947368,11.5473,1.39556052631579,12.1247,82,0,"Male",160,237,"Asia"
"275",1324914,34,16.25,0,0,0,225,0,"Male",14,0,"Europe"
"276",1324916,55,30,0,32.85,0,3,0,"Female",237,0,"Europe"
"277",1324917,51,10.8237068965517,9.41176470588235,6.8198275862069,5.12254901960784,109,69,"Male",132,147,"Europe"
"278",1324919,27,3.52647058823529,0,0.732352941176471,0,51,0,"Male",1,0,"Europe"
"279",1324921,24,2.0305,3.61818181818182,1.751,3.72545454545455,23,12,"Male",192,202,"Europe"
"280",1324922,36,3.55038493150685,5.65978888888889,1.51807260273973,5.71728888888889,22,14,"Female",220,222,"Europe"
"281",1324924,36,50,0,0,0,10,0,"Male",230,0,"Europe"
"282",1324925,26,10.0333333333333,4.03571428571429,3.54366666666667,2.85714285714286,218,31,"Male",24,210,"Europe"
